date,Gangnam-gu,Gangdong-gu,Gangbuk-gu,Gangseo-gu,Gwanak-gu,Gwangjin-gu,Guro-gu,Geumcheon-gu,Nowon-gu,Dobong-gu,Dongdaemun-gu,Dongjak-gu,Mapo-gu,Seodaemun-gu,Seocho-gu,Seongdong-gu,Seongbuk-gu,Songpa-gu,Yangcheon-gu,Yeongdeungpo-gu,Yongsan-gu,Eunpyeong-gu,Jongno-gu,Jung-gu,Jungnang-gu
2016010101,100,82,79,100,103,98,87,96,76,71,99,77,78,83,106,102,81,86,0,110,71,65,84,77,80
2016010102,103,97,65,113,99,95,74,92,73,65,100,67,79,76,93,95,91,91,0,124,81,57,89,70,90
2016010103,89,88,68,107,116,101,76,88,75,68,89,46,79,80,99,99,78,77,0,108,80,76,81,75,86
2016010104,91,90,77,101,89,96,83,80,72,83,88,51,73,85,99,95,75,77,0,101,74,91,88,77,88
2016010105,87,80,79,78,87,95,65,73,75,79,84,55,75,89,86,80,81,73,0,109,71,83,86,83,80
2016010106,83,82,81,81,70,92,66,68,78,77,80,64,76,83,95,103,85,72,0,110,72,75,85,72,78
2016010107,93,72,72,84,72,89,71,74,76,68,78,69,75,109,92,95,72,63,0,102,72,70,84,72,74
2016010108,93,68,82,82,74,88,87,79,76,74,81,76,73,104,94,92,80,57,0,96,68,76,85,68,74
2016010109,89,67,80,76,78,91,77,80,79,76,76,78,74,97,94,90,77,57,0,105,72,75,86,83,78
2016010110,89,75,85,72,76,87,74,76,78,69,75,89,74,88,91,85,81,68,0,88,72,73,84,92,79
2016010111,86,70,0,70,76,100,79,82,81,76,75,75,78,90,86,89,91,83,0,94,82,67,89,92,72
2016010112,93,75,0,76,76,95,72,86,86,80,84,71,79,82,92,99,88,78,0,95,78,73,91,88,86
2016010113,97,87,89,88,71,95,66,75,83,68,99,65,74,81,95,87,80,80,0,87,70,62,86,80,83
2016010114,89,95,80,77,59,85,55,55,70,61,80,53,54,70,87,66,71,63,0,93,51,42,65,52,81
2016010115,73,81,68,48,44,67,32,46,53,72,56,46,47,49,64,51,54,44,59,72,51,45,52,52,61
2016010116,44,62,0,33,45,70,33,48,52,62,55,31,47,36,46,68,65,41,44,43,45,56,50,40,58
2016010117,28,68,53,28,46,74,27,50,52,54,38,45,35,36,53,56,43,48,46,47,38,47,43,28,52
2016010118,42,67,47,33,47,77,32,47,50,40,32,37,36,37,57,53,32,52,44,41,43,44,42,32,42
2016010119,49,71,0,37,53,78,31,45,48,54,46,39,40,41,59,67,48,49,55,60,40,48,49,43,43
2016010120,52,72,0,47,46,82,31,44,57,60,42,39,40,52,45,55,70,57,54,65,36,41,44,36,44
2016010121,59,79,0,40,42,83,37,40,60,62,36,35,37,69,54,70,67,64,46,56,37,42,41,35,40
2016010122,47,76,0,41,37,79,34,35,61,64,33,25,33,41,44,56,64,65,53,38,36,31,41,44,34
2016010123,41,75,0,32,35,70,29,35,64,57,36,41,28,39,45,48,63,45,40,40,32,30,40,38,31
2016010124,42,57,0,33,31,61,28,35,62,61,30,25,28,34,42,52,61,34,35,45,32,30,36,37,48
2016010201,38,40,77,41,42,52,36,37,58,55,62,25,29,40,42,47,79,31,35,54,33,35,38,34,42
2016010202,39,47,73,40,50,44,30,36,54,68,74,42,30,32,35,46,69,30,37,38,28,33,37,32,37
2016010203,34,36,68,33,43,45,28,36,48,66,65,33,30,35,37,36,56,25,36,42,28,38,44,34,36
2016010204,36,34,60,33,39,41,29,35,45,56,57,29,30,37,34,36,49,25,36,43,31,33,49,43,36
2016010205,37,32,55,35,37,36,25,38,42,54,48,33,33,35,33,41,45,23,39,48,32,35,48,40,35
2016010206,35,34,0,33,36,40,30,39,44,45,43,40,33,39,40,32,39,24,38,47,29,38,45,36,42
2016010207,36,42,0,35,37,46,26,42,43,43,40,34,33,38,33,33,37,26,40,48,27,31,45,33,39
2016010208,35,49,0,36,40,44,30,41,43,43,36,36,34,34,37,43,38,26,46,36,30,36,40,34,32
2016010209,38,59,0,37,47,53,32,43,44,38,38,46,40,43,40,38,46,31,54,45,31,32,43,32,57
2016010210,40,59,55,35,49,59,40,46,46,43,51,52,43,39,40,44,57,36,74,43,37,32,46,37,56
2016010211,47,66,0,45,54,66,46,47,44,40,52,43,45,42,49,46,55,51,77,53,42,42,48,43,55
2016010212,46,57,0,48,49,63,40,52,53,47,53,44,47,47,49,59,53,45,76,47,47,39,50,44,52
2016010213,51,48,0,48,55,59,39,58,55,49,50,51,48,53,51,57,56,40,71,60,48,39,56,55,48
2016010214,56,48,0,48,60,64,43,60,56,52,53,58,52,55,61,58,52,45,64,48,53,53,61,54,52
2016010215,55,59,0,54,57,71,40,65,55,51,56,58,53,70,49,65,60,46,64,60,54,49,64,52,55
2016010216,53,59,0,46,60,66,45,69,56,53,65,62,54,62,57,44,55,45,60,75,55,54,63,52,57
2016010217,59,75,0,56,58,70,39,65,59,59,51,54,54,62,61,0,52,42,66,86,54,60,62,53,61
2016010218,57,68,0,61,63,65,47,60,63,54,50,58,53,82,74,0,48,48,68,77,56,62,62,52,60
2016010219,57,54,0,0,64,65,42,65,60,55,53,58,64,83,72,0,53,46,66,77,55,61,60,46,56
2016010220,71,68,0,0,67,67,50,66,57,70,62,58,64,73,73,0,50,45,70,88,55,49,64,62,48
2016010221,83,78,0,0,74,65,52,63,59,69,69,60,56,78,75,0,69,64,70,98,54,53,62,77,68
2016010222,71,73,0,0,84,69,64,62,62,63,64,63,56,85,81,0,66,67,76,92,51,50,59,63,65
2016010223,67,77,0,0,68,75,64,60,55,59,60,54,54,76,68,0,61,59,80,89,51,62,56,62,67
2016010224,67,75,0,0,70,77,57,63,57,55,59,58,55,70,69,0,55,53,76,84,51,65,58,60,69
2016010301,63,85,73,0,68,74,57,60,60,54,60,60,55,63,63,0,57,55,80,77,51,70,61,57,70
2016010302,60,89,0,0,59,71,50,57,64,64,69,60,52,61,56,0,63,60,82,71,47,57,59,53,70
2016010303,64,75,0,0,67,71,56,58,67,71,62,50,65,67,67,0,53,59,83,69,49,65,63,50,73
2016010304,60,74,0,0,61,73,49,60,62,68,64,50,66,62,60,0,55,60,82,68,55,62,63,55,65
2016010305,63,66,71,0,76,75,46,61,58,57,63,64,63,60,62,0,53,48,94,62,53,53,66,48,56
2016010306,63,64,74,0,75,74,45,65,58,56,65,59,63,67,66,0,51,47,98,65,60,58,69,54,56
2016010307,70,62,65,0,79,78,56,70,59,52,62,60,65,77,68,0,55,54,96,69,65,60,74,59,58
2016010308,73,57,77,0,76,79,52,68,56,55,64,85,75,79,88,0,56,41,108,93,67,66,81,68,57
2016010309,68,65,75,0,77,84,60,79,60,57,68,97,81,79,86,0,58,53,111,122,71,73,78,69,60
2016010310,69,64,86,0,84,87,56,86,66,58,65,74,83,89,101,0,59,51,110,109,70,79,78,74,64
2016010311,82,68,0,0,86,96,69,91,73,66,71,91,78,112,119,0,59,60,106,110,81,78,89,66,73
2016010312,111,81,0,0,99,103,65,96,82,77,88,102,85,110,122,0,84,57,107,109,84,96,95,70,83
2016010313,113,82,0,0,97,104,99,101,90,90,87,93,86,111,117,0,86,65,120,112,88,88,95,93,94
2016010314,110,89,0,0,97,119,100,100,96,86,88,89,87,104,122,0,89,86,118,101,96,93,106,99,91
2016010315,102,121,0,0,102,123,94,103,94,91,109,97,97,114,116,0,93,110,118,116,100,124,111,107,117
2016010316,112,119,0,0,104,130,101,109,105,121,130,103,101,124,123,0,102,100,127,135,103,136,115,106,124
2016010317,112,115,0,0,104,136,97,117,112,130,127,110,102,136,122,0,105,98,121,157,105,129,119,110,119
2016010318,119,126,0,0,113,140,95,121,118,123,120,116,102,151,140,0,104,90,120,160,112,129,126,108,123
2016010319,117,124,0,0,127,146,92,121,124,115,121,120,100,138,155,0,111,78,122,137,103,120,127,102,114
2016010320,142,128,0,0,129,154,105,127,127,87,112,125,116,151,149,0,113,101,150,153,103,105,121,101,115
2016010321,167,127,0,0,134,154,130,131,120,104,128,129,124,191,178,0,111,121,155,200,129,127,137,128,122
2016010322,174,145,139,0,131,165,153,135,109,104,138,122,125,172,193,0,102,132,158,193,116,136,139,133,132
2016010323,162,156,137,0,132,166,135,140,112,101,149,145,125,160,186,0,99,105,164,177,119,153,139,130,138
2016010324,152,144,136,0,117,153,130,152,116,112,148,154,126,148,183,0,98,101,164,182,124,147,138,120,144
2016010401,148,139,155,0,113,161,128,148,120,138,151,151,134,162,179,0,121,107,164,179,124,157,146,128,145
2016010402,167,167,181,0,151,188,141,153,136,167,184,156,140,181,198,0,144,114,173,198,135,179,163,146,164
2016010403,182,171,187,0,133,187,139,161,143,163,171,154,141,203,215,0,152,129,177,213,139,171,166,139,172
