date,Gangnamgu,Gangdonggu,Gangbukgu,Gangseogu,Gwanakgu,Gwangjingu,Gurogu,Geumcheongu,Nowongu,Dobonggu,Dongdaemungu,Dongjakgu,Mapogu,Seodaemungu,Seochogu,Seongdonggu,Seongbukgu,Songpagu,Yangcheongu,Yeongdeungpogu,Yongsangu,Eunpyeonggu,Jongnogu,Junggu,Jungnanggu
2016071112,48,38,53,55,55,41,59,47,40,38,20,36,48,47,59,34,51,56,45,61,40,47,0,40,27
2016071113,29,48,38,39,49,38,51,45,30,40,22,30,46,51,50,41,0,46,39,57,45,36,0,52,27
2016071114,26,48,36,45,46,35,53,41,28,43,40,29,47,50,36,35,0,34,43,62,42,58,37,45,53
2016071115,40,35,38,52,45,29,41,38,33,46,46,28,46,55,0,35,0,37,46,64,40,66,35,46,49
2016071116,34,45,43,81,75,30,81,57,33,57,51,39,70,83,63,47,70,37,70,85,57,82,48,87,56
2016071117,81,47,76,68,80,39,73,61,49,90,102,56,75,105,90,62,102,28,63,97,81,104,69,97,77
2016071118,115,53,95,58,88,74,82,65,73,96,97,59,66,98,99,0,97,39,59,77,77,101,81,100,100
2016071119,110,79,72,89,69,85,83,65,68,63,104,48,56,72,41,0,97,64,67,82,52,33,72,74,125
2016071120,58,75,55,87,61,53,88,60,53,53,69,42,59,57,83,68,66,55,65,80,47,71,49,55,76
2016071121,78,78,51,79,67,55,81,58,47,59,61,37,60,58,80,74,64,58,55,80,48,66,43,64,75
2016071122,78,68,50,71,70,51,80,58,45,59,51,38,66,80,85,68,50,59,60,96,53,70,45,72,75
2016071123,85,64,42,81,77,48,80,68,42,43,45,39,61,60,98,70,46,59,66,86,56,69,32,56,64
2016071124,64,59,40,62,86,49,83,72,43,42,59,44,52,56,95,46,53,49,64,113,51,59,40,50,66
2016071201,36,41,85,54,82,34,59,61,44,74,61,51,44,55,34,51,59,29,46,82,51,57,51,63,60
2016071202,75,67,70,48,65,59,36,52,42,64,63,68,71,44,63,48,49,47,48,58,77,67,52,50,68
2016071203,50,70,78,29,40,69,21,37,76,61,86,57,52,37,67,58,45,47,38,27,67,52,62,41,78
2016071204,34,44,71,21,41,62,12,32,80,44,34,45,36,32,21,16,40,33,32,20,42,38,21,10,32
2016071205,12,31,53,28,34,46,24,32,46,36,1,43,29,18,18,26,31,34,30,19,36,28,12,23,18
2016071206,25,33,44,16,36,40,27,32,39,34,20,46,35,23,22,31,26,33,33,34,46,30,12,21,37
2016071207,35,43,41,20,39,48,25,34,42,32,38,47,28,15,37,38,20,36,35,32,52,28,21,27,36
2016071208,41,38,43,23,40,50,28,42,45,27,29,46,24,7,45,42,18,33,32,24,48,25,12,9,39
2016071209,35,35,39,23,35,48,30,36,57,24,23,29,24,10,29,38,28,29,36,19,42,9,14,16,30
2016071210,28,20,48,26,35,43,26,28,61,26,24,25,32,10,0,33,37,25,37,21,49,14,22,22,29
2016071211,28,28,49,43,39,39,41,32,54,34,42,22,30,38,22,35,43,27,34,24,40,21,31,36,35
2016071212,40,32,45,29,37,32,48,32,43,32,32,20,31,28,37,0,63,27,30,36,35,14,25,30,19
2016071213,48,35,41,40,52,39,42,38,35,35,28,23,36,38,32,0,22,39,34,49,33,22,14,27,38
2016071214,32,45,31,55,51,47,42,42,41,39,22,33,47,47,0,,31,0,51,63,41,42,29,50,51
2016071215,47,0,41,71,80,53,81,67,35,40,41,40,69,84,0,,45,36,54,79,70,77,53,74,43
2016071216,69,61,60,38,63,60,65,67,40,66,77,49,52,57,0,,79,44,51,58,57,56,59,58,61
2016071217,60,65,57,59,58,52,52,63,52,59,47,43,44,34,67,58,66,69,49,62,50,48,41,47,57
2016071218,50,48,41,34,47,36,60,37,36,46,35,35,34,46,40,50,53,50,40,60,44,43,26,34,40
2016071219,48,45,34,0,34,33,41,24,35,39,40,22,22,18,39,51,47,46,21,32,24,29,24,27,47
2016071220,39,34,25,21,32,27,37,24,26,26,17,20,16,23,10,29,27,21,18,26,20,26,20,19,24
2016071221,33,23,19,17,24,18,25,26,17,11,22,23,21,27,33,27,28,26,11,28,21,33,21,18,34
2016071222,27,25,15,19,27,19,18,26,25,19,20,18,21,24,28,32,12,25,9,20,21,33,15,24,28
2016071223,23,19,17,19,29,16,28,24,26,22,16,17,15,15,28,28,7,20,15,20,19,24,16,19,19
2016071224,17,33,17,22,27,18,26,24,23,21,20,17,15,13,21,21,24,18,20,32,19,25,14,16,25
2016071301,18,0,16,26,26,20,25,26,19,19,21,16,16,19,23,21,27,23,16,30,21,23,15,15,25
2016071302,19,0,13,22,27,25,20,26,17,24,20,16,20,23,17,18,25,31,13,29,20,24,14,23,35
2016071303,24,46,12,28,20,25,26,27,14,24,21,18,21,17,30,22,22,37,22,30,21,24,13,25,24
2016071304,26,46,12,24,24,25,28,24,14,18,17,17,20,21,23,23,16,34,27,18,25,18,14,18,34
2016071305,22,35,12,26,24,25,23,24,15,21,24,18,20,23,22,30,22,34,22,29,22,23,10,13,32
2016071306,33,33,14,31,23,19,27,21,15,20,29,15,22,20,19,35,21,31,20,32,22,20,13,20,20
2016071307,28,23,15,31,27,18,25,26,15,17,21,16,27,27,32,41,22,26,23,22,31,24,16,27,23
2016071308,31,36,17,27,27,24,24,30,17,28,27,15,31,28,35,36,22,40,28,35,27,19,23,27,24
2016071309,30,38,19,34,36,27,37,32,13,19,23,18,36,22,0,29,28,39,28,32,29,23,22,32,25
2016071310,35,45,22,40,40,34,33,34,23,36,32,24,36,40,0,37,37,36,32,34,37,29,27,31,41
2016071311,43,37,21,40,48,38,60,45,21,25,36,27,40,39,0,42,45,37,39,73,37,37,28,44,33
2016071312,38,38,24,49,63,42,56,54,20,41,40,34,33,40,0,39,41,40,38,65,30,38,29,36,37
2016071313,42,30,22,56,51,34,33,45,16,23,0,34,41,40,50,25,0,25,32,46,37,34,30,37,31
2016071314,57,38,21,27,40,43,41,34,16,23,44,27,42,51,47,0,,36,34,54,45,57,33,48,31
2016071315,33,48,35,19,35,0,25,30,26,40,42,25,0,27,0,,0,43,21,42,33,33,27,29,42
2016071316,19,29,39,18,21,0,24,0,31,44,29,19,0,39,0,33,0,24,17,19,0,36,25,35,30
2016071317,24,40,33,32,25,0,18,0,31,41,38,20,29,36,0,31,0,25,19,38,37,42,28,37,48
2016071318,34,46,23,31,34,29,36,23,22,29,35,21,30,32,0,39,0,30,21,0,27,34,29,33,38
2016071319,47,39,25,34,33,29,34,26,24,33,40,19,31,36,40,43,0,30,27,51,35,44,30,40,37
2016071320,44,43,28,35,32,31,35,29,25,43,39,20,30,36,34,42,0,32,23,25,32,42,30,37,52
2016071321,41,42,33,20,38,32,28,29,26,43,32,22,24,35,47,41,0,30,19,0,29,29,25,40,47
2016071322,39,32,25,36,35,27,37,27,26,27,26,21,26,38,43,42,16,33,31,21,30,27,20,36,21
2016071323,41,35,22,22,37,27,30,29,21,25,30,20,31,33,37,39,17,33,32,43,33,31,22,31,29
2016071324,32,32,25,29,34,29,28,32,23,28,33,20,31,35,29,37,25,30,28,38,30,24,25,34,37
2016071401,33,33,27,35,39,29,33,35,28,41,25,24,34,32,28,33,13,26,29,23,34,24,21,31,36
2016071402,31,36,27,36,38,33,30,33,29,31,39,23,37,30,28,29,22,27,34,12,37,33,23,31,39
2016071403,32,33,41,26,39,33,26,34,31,28,37,24,37,33,33,33,40,28,31,28,38,42,24,35,36
2016071404,33,33,42,37,41,33,30,40,39,44,46,27,37,34,27,33,39,33,36,34,42,39,24,30,41
2016071405,35,37,38,34,38,37,23,35,36,28,40,27,41,34,29,30,35,30,37,18,43,35,25,34,39
2016071406,37,46,36,43,42,41,32,38,33,34,37,30,40,30,51,35,45,32,41,47,41,30,23,34,37
2016071407,32,36,35,32,39,38,34,44,36,29,25,28,41,39,24,40,40,33,41,31,37,33,21,27,22
2016071408,30,28,32,35,35,33,25,34,27,30,16,21,32,34,32,17,36,33,32,0,34,39,31,32,14
2016071409,31,31,26,36,37,36,25,23,26,25,30,20,34,30,29,29,37,26,27,0,39,28,30,35,30
2016071410,25,28,22,30,33,31,29,28,31,27,18,22,32,28,0,33,52,36,26,13,32,36,25,24,12
2016071411,27,29,26,30,31,27,23,20,23,29,15,19,29,26,35,30,35,28,25,41,31,26,20,29,22
2016071412,23,28,21,38,30,22,24,26,19,21,25,20,29,27,41,27,39,29,19,40,28,20,20,32,31
2016071413,0,33,18,30,31,20,30,27,18,23,27,21,29,28,37,29,40,25,24,0,29,14,21,20,23
2016071414,0,36,22,0,30,24,31,34,21,32,28,22,31,36,0,30,24,26,24,0,29,35,22,33,33
2016071415,14,15,22,0,34,16,42,35,15,27,24,22,29,32,50,26,35,13,24,33,21,27,21,37,22
2016071416,11,7,12,0,30,13,36,36,6,19,15,15,24,20,20,14,30,9,29,24,16,14,14,15,13
2016071417,12,10,7,52,47,5,55,35,3,1,5,22,24,17,27,8,11,4,38,33,8,23,8,21,6
2016071418,12,10,7,45,44,6,44,36,7,22,11,23,38,35,34,7,25,6,32,53,37,26,8,23,27
2016071419,16,9,3,36,50,11,44,33,3,4,12,24,39,44,49,21,5,10,33,68,29,0,10,38,13
2016071420,23,21,3,49,46,11,50,40,6,11,10,21,35,41,35,12,13,11,37,104,28,37,10,41,24
2016071421,26,10,6,46,47,13,47,41,7,15,14,28,30,35,31,18,12,14,38,90,12,27,9,40,19
2016071422,27,8,3,56,50,11,53,41,9,11,3,27,38,32,29,24,13,15,37,64,31,12,13,31,11
2016071423,41,14,12,57,53,14,54,41,8,13,21,28,37,48,32,30,21,16,39,43,42,19,30,41,15
2016071424,27,20,12,49,49,17,53,42,7,23,29,26,28,37,25,40,23,21,40,40,23,26,20,39,21
2016071501,20,13,7,52,21,15,44,23,4,21,7,20,14,22,4,23,29,17,40,27,13,17,12,17,20
2016071502,11,12,6,22,21,11,10,10,4,13,10,14,14,11,28,11,18,6,14,12,10,20,8,16,7
2016071503,6,10,5,0,16,10,11,8,5,13,12,14,12,7,5,11,16,7,8,10,14,7,8,10,16
2016071504,13,16,4,14,17,13,7,13,5,9,9,14,12,6,1,14,10,8,6,19,10,15,10,11,10
2016071505,11,14,6,15,17,13,13,12,7,12,13,13,14,14,18,5,11,11,8,14,13,12,9,10,13
2016071506,15,12,7,17,17,13,12,12,5,11,14,13,14,10,7,17,11,14,11,15,19,14,10,13,16
2016071507,15,12,10,9,18,12,14,12,9,13,14,16,14,13,10,11,12,11,11,19,17,13,11,14,16
2016071508,13,19,8,20,20,13,15,12,8,11,13,16,19,14,15,20,15,20,12,15,15,13,18,17,15
2016071509,18,19,7,7,21,18,19,12,8,15,13,16,24,16,9,17,17,22,16,16,18,11,17,26,14
2016071510,16,21,13,13,19,15,20,14,8,15,13,17,24,15,12,19,22,17,15,22,15,9,15,24,19
2016071511,20,16,13,21,18,18,17,10,9,13,18,14,18,14,15,20,16,14,17,20,20,19,14,25,14
2016071512,20,17,13,25,19,15,21,10,11,0,15,21,22,19,10,19,26,18,16,24,16,18,19,19,17
2016071513,20,22,12,20,26,11,23,14,11,0,29,26,21,17,13,15,27,16,0,25,13,8,20,32,24
2016071514,22,23,12,15,25,15,26,17,13,21,22,26,19,22,10,17,26,15,0,23,17,22,9,22,26
2016071515,21,18,12,19,22,18,24,17,11,21,17,20,22,21,16,29,28,13,16,30,19,21,16,27,19
2016071516,23,23,13,29,23,17,23,19,13,22,24,21,24,22,23,23,25,19,19,21,18,20,16,28,26
2016071517,28,19,13,17,22,18,25,20,14,24,21,23,26,21,21,29,27,24,16,29,28,29,18,25,41
2016071518,31,23,13,23,23,18,31,20,14,19,19,23,26,17,18,32,28,20,21,36,23,21,18,28,30
2016071519,29,32,16,38,30,19,30,20,17,27,27,27,20,21,15,23,37,18,23,33,25,33,20,30,37
2016071520,27,34,20,27,30,20,28,18,17,23,26,26,21,29,21,29,36,27,26,40,42,30,27,33,30
2016071521,0,24,17,41,32,20,20,23,14,20,26,26,18,18,31,36,31,32,21,28,21,33,27,31,27
2016071522,29,21,13,24,22,17,26,20,9,19,22,20,18,23,27,30,29,24,16,29,15,16,19,25,20
2016071523,26,14,10,21,26,15,23,18,9,15,13,19,17,17,23,15,29,18,13,24,18,15,17,25,15
2016071524,25,18,8,0,31,17,24,20,12,16,24,19,18,23,28,26,33,16,16,32,23,21,17,24,18
2016071601,27,24,13,25,26,17,28,19,11,13,25,21,16,16,29,25,33,18,15,33,16,32,16,20,31
2016071602,19,19,5,15,21,13,15,16,6,15,17,14,16,11,14,12,20,12,13,12,17,15,13,16,16
2016071603,12,15,7,18,16,13,15,17,6,13,11,14,14,16,12,13,9,13,14,12,20,13,11,14,14
2016071604,12,12,8,16,15,13,17,13,8,9,15,14,15,12,13,16,16,10,13,22,19,14,11,13,13
2016071605,12,11,5,10,17,12,12,10,6,18,13,11,12,12,12,12,9,14,8,11,17,16,10,16,12
2016071606,9,11,5,6,12,10,12,8,4,8,11,10,10,0,10,12,11,7,10,11,13,6,8,10,12
2016071607,7,8,2,6,12,10,2,6,1,10,7,6,11,8,7,4,2,5,8,9,9,4,7,7,7
2016071608,8,5,2,0,9,8,5,6,1,8,7,4,6,4,6,8,1,6,3,6,11,1,8,10,3
2016071609,6,7,1,0,11,8,10,6,2,1,3,4,10,0,11,3,3,3,5,7,9,9,4,5,5
2016071610,6,6,1,0,12,8,2,3,1,4,11,9,10,3,2,3,28,4,4,6,11,1,6,10,5
2016071611,3,7,2,0,8,8,6,5,1,5,7,16,10,0,7,7,23,8,4,4,11,2,4,5,6
2016071612,5,1,2,7,8,6,10,4,1,4,5,6,9,2,5,6,14,4,4,4,10,1,4,5,6
2016071613,6,6,2,4,9,6,1,2,1,3,6,3,7,0,6,4,14,5,3,3,9,1,5,10,3
2016071614,4,3,1,0,9,6,6,1,1,5,8,3,6,0,10,3,15,2,3,1,12,1,4,5,1
2016071615,8,3,1,5,9,8,6,3,1,7,2,3,11,2,9,3,16,3,6,16,13,7,4,12,7
2016071616,3,2,1,8,12,8,9,5,1,8,7,4,11,8,5,11,19,5,7,4,11,1,6,12,7
2016071617,5,10,2,12,12,7,7,7,1,6,10,7,11,0,9,1,13,2,5,14,9,10,5,12,6
2016071618,7,7,2,8,13,7,8,8,1,10,11,7,6,8,9,9,17,8,7,14,10,3,5,14,5
2016071619,12,5,2,10,16,9,8,8,1,5,7,9,11,7,11,3,17,3,7,12,13,10,7,12,9
2016071620,12,5,4,10,17,10,13,10,7,9,8,11,14,6,6,16,28,5,9,17,17,5,8,14,8
2016071621,16,17,1,0,27,8,9,11,3,9,14,11,12,7,19,16,29,9,12,15,16,7,7,16,11
2016071622,14,6,1,14,20,8,12,12,1,10,13,10,16,14,12,18,25,7,11,9,18,7,11,23,11
2016071623,18,10,2,13,18,11,10,9,4,10,13,9,14,16,11,12,17,13,10,1,18,9,13,19,9
2016071624,8,12,4,11,12,12,12,5,7,13,10,4,9,9,9,14,17,9,8,0,14,7,14,17,9
2016071701,9,6,2,0,14,9,8,5,4,2,9,4,7,0,3,13,11,5,8,0,12,4,10,9,20
2016071702,5,11,2,11,10,9,6,7,3,9,6,4,10,6,1,8,7,7,10,1,9,8,4,3,9
2016071703,8,8,2,14,11,8,9,8,4,11,5,4,11,9,1,8,4,5,11,1,9,13,7,8,3
2016071704,6,3,1,7,15,8,5,5,2,10,8,6,9,11,3,4,12,6,10,1,11,6,8,4,7
2016071705,6,7,1,3,15,9,1,12,6,6,5,10,8,7,11,5,5,3,7,8,16,10,8,6,7
2016071706,11,6,3,6,14,10,14,12,5,5,8,14,9,3,0,12,8,6,7,11,15,1,8,9,9
2016071707,11,12,1,0,16,13,8,15,5,12,12,13,8,7,12,13,9,8,5,0,15,4,6,5,10
